clearVal,sn,districtName,dataDate,issueVal,issueTime,clearDate,issueDate,moveName,clearTime,issueGbn,itemCode,ename
84,3442,서울,2021-05-24,174,16:00,2021-05-25,2021-05-24,서울권역,8:00,주의보,PM10,seoul
29,3499,서울,2021-11-19,172,21:00,2021-11-22,2021-11-19,서울권역,0:00,주의보,PM10,seoul
21,3495,서울,2021-11-19,96,19:00,2021-11-22,2021-11-19,서울권역,0:00,주의보,PM25,seoul
24,3527,서울,2021-12-15,85,16:00,2021-12-17,2021-12-15,서울권역,2:00,주의보,PM25,seoul
23,1,서울,2022-01-08,82,22:00,2022-01-10,2022-01-08,서울권역,21:00,주의보,PM25,seoul
33,78,서울,2022-02-11,82,23:00,2022-02-13,2022-02-11,서울권역,21:00,주의보,PM25,seoul
86,200,서울,2022-03-05,247,8:00,2022-03-05,2022-03-05,서울권역,12:00,주의보,PM10,seoul
93,140,서울,2022-03-05,160,1:00,2022-03-05,2022-03-05,서울권역,4:00,주의보,PM10,seoul
89,243,서울,2022-04-27,167,6:00,2022-04-27,2022-04-27,서울권역,23:00,주의보,PM10,seoul
33,283,서울,2022-11-10,76,0:00,2022-11-11,2022-11-10,서울권역,5:00,주의보,PM25,seoul
85,358,서울,2022-12-13,126,17:00,2022-12-13,2022-12-13,서울권역,18:00,주의보,PM10,seoul
126,314,서울,2022-12-13,344,10:00,2022-12-13,2022-12-13,서울권역,17:00,경보,PM10,seoul
344,303,서울,2022-12-13,283,4:00,2022-12-13,2022-12-13,서울권역,10:00,주의보,PM10,seoul
33,45,서울,2023-01-06,83,18:00,2023-01-09,2023-01-06,서울권역,17:00,주의보,PM25,seoul
94,111,서울,2023-01-07,158,14:00,2023-01-09,2023-01-07,서울권역,15:00,주의보,PM10,seoul
99,133,서울,2023-01-20,165,5:00,2023-01-20,2023-01-20,서울권역,9:00,주의보,PM10,seoul
30,164,서울,2023-02-08,76,6:00,2023-02-08,2023-02-08,서울권역,14:00,주의보,PM25,seoul
33,187,서울,2023-02-18,75,20:00,2023-02-19,2023-02-18,서울권역,10:00,주의보,PM25,seoul
31,202,서울,2023-03-11,75,4:00,2023-03-11,2023-03-11,서울권역,13:00,주의보,PM25,seoul
32,211,서울,2023-03-19,83,22:00,2023-03-20,2023-03-19,서울권역,19:00,주의보,PM25,seoul
315,234,서울,2023-03-23,266,19:00,2023-03-23,2023-03-23,서울권역,21:00,주의보,PM10,seoul
142,247,서울,2023-03-23,315,21:00,2023-03-24,2023-03-23,서울권역,4:00,경보,PM10,seoul
87,266,서울,2023-03-24,142,4:00,2023-03-25,2023-03-24,서울권역,3:00,주의보,PM10,seoul
34,328,서울,2023-04-06,110,20:00,2023-04-07,2023-04-06,서울권역,11:00,주의보,PM25,seoul
97,336,서울,2023-04-06,158,23:00,2023-04-07,2023-04-06,서울권역,6:00,주의보,PM10,seoul
379,373,서울,2023-04-12,366,0:00,2023-04-12,2023-04-12,서울권역,1:00,주의보,PM10,seoul
148,383,서울,2023-04-12,379,1:00,2023-04-13,2023-04-12,서울권역,22:00,경보,PM10,seoul
93,521,서울,2023-04-13,148,22:00,2023-04-14,2023-04-13,서울권역,11:00,주의보,PM10,seoul
86,704,서울,2023-05-21,168,16:00,2023-05-21,2023-05-21,서울권역,20:00,주의보,PM10,seoul
89,738,서울,2023-05-22,165,14:00,2023-05-23,2023-05-22,서울권역,1:00,주의보,PM10,seoul
24,775,서울,2023-11-23,90,9:00,2023-11-23,2023-11-23,서울권역,19:00,주의보,PM25,seoul
70,781,서울,2023-11-23,167,11:00,2023-11-23,2023-11-23,서울권역,19:00,주의보,PM10,seoul
17,804,서울,2023-12-06,80,21:00,2023-12-07,2023-12-06,서울권역,1:00,주의보,PM25,seoul
30,74,서울,2020-02-02,76,12:00,2020-02-02,2020-02-02,서울권역,20:00,주의보,PM25,seoul
29,106,서울,2020-02-21,78,12:00,2020-02-21,2020-02-21,서울권역,16:00,주의보,PM25,seoul
92,109,서울,2020-02-22,157,10:00,2020-02-22,2020-02-22,서울권역,14:00,주의보,PM10,seoul
29,110,서울,2020-02-22,87,10:00,2020-02-22,2020-02-22,서울권역,17:00,주의보,PM25,seoul
94,174,서울,2020-04-22,199,9:00,2020-04-22,2020-04-22,서울권역,15:00,주의보,PM10,seoul
87,181,서울,2020-05-11,181,13:00,2020-05-12,2020-05-11,서울권역,0:00,주의보,PM10,seoul
98,238,서울,2020-10-22,152,14:00,2020-10-22,2020-10-22,서울권역,17:00,주의보,PM10,seoul
33,280,서울,2020-11-15,79,14:00,2020-11-17,2020-11-15,서울권역,18:00,주의보,PM25,seoul
28,296,서울,2020-12-10,79,23:00,2020-12-12,2020-12-10,서울권역,12:00,주의보,PM25,seoul
84,6,서울,2021-01-13,174,0:00,2021-01-14,2021-01-14,서울권역,3:00,주의보,PM10,seoul
32,49,서울,2021-02-01,77,20:00,2021-02-01,2021-02-01,서울권역,23:00,주의보,PM25,seoul
22,73,서울,2021-02-06,75,20:00,2021-02-07,2021-02-06,서울권역,16:00,주의보,PM25,seoul
26,104,서울,2021-02-12,83,21:00,2021-02-15,2021-02-12,서울권역,9:00,주의보,PM25,seoul
33,112,서울,2021-03-10,96,20:00,2021-03-12,2021-03-10,서울권역,15:00,주의보,PM25,seoul
31,134,서울,2021-03-15,76,11:00,2021-03-16,2021-03-15,서울권역,0:00,주의보,PM25,seoul
32,179,서울,2021-03-26,79,7:00,2021-03-27,2021-03-26,서울권역,12:00,주의보,PM25,seoul
32,242,서울,2021-03-29,99,5:00,2021-03-29,2021-03-29,서울권역,12:00,주의보,PM25,seoul
113,241,서울,2021-03-29,427,5:00,2021-03-30,2021-03-29,서울권역,11:00,경보,PM10,seoul
427,1637,서울,2021-03-29,366,4:00,2021-03-29,2021-03-29,서울권역,5:00,주의보,PM10,seoul
82,1593,서울,2021-03-30,113,11:00,2021-03-30,2021-03-30,서울권역,12:00,주의보,PM10,seoul
93,1667,서울,2021-04-16,324,18:00,2021-04-16,2021-04-16,서울권역,20:00,주의보,PM10,seoul
162,1769,서울,2021-05-07,127,15:00,2021-05-08,2021-05-07,서울권역,0:00,주의보,PM25,seoul
525,1735,서울,2021-05-07,321,13:00,2021-05-07,2021-05-07,서울권역,14:00,주의보,PM10,seoul
135,1753,서울,2021-05-07,525,14:00,2021-05-09,2021-05-07,서울권역,1:00,경보,PM10,seoul
70,2122,서울,2021-05-07,162,0:00,2021-05-08,2021-05-08,서울권역,12:00,경보,PM25,seoul
30,2746,서울,2021-05-08,70,12:00,2021-05-09,2021-05-08,서울권역,1:00,주의보,PM25,seoul
74,3405,서울,2021-05-09,135,1:00,2021-05-09,2021-05-09,서울권역,2:00,주의보,PM10,seoul
84,3442,서울,2021-05-24,174,16:00,2021-05-25,2021-05-24,서울권역,8:00,주의보,PM10,seoul
29,3499,서울,2021-11-19,172,21:00,2021-11-22,2021-11-19,서울권역,0:00,주의보,PM10,seoul
21,3495,서울,2021-11-19,96,19:00,2021-11-22,2021-11-19,서울권역,0:00,주의보,PM25,seoul
24,3527,서울,2021-12-15,85,16:00,2021-12-17,2021-12-15,서울권역,2:00,주의보,PM25,seoul
23,1,서울,2022-01-08,82,22:00,2022-01-10,2022-01-08,서울권역,21:00,주의보,PM25,seoul
33,78,서울,2022-02-11,82,23:00,2022-02-13,2022-02-11,서울권역,21:00,주의보,PM25,seoul
86,200,서울,2022-03-05,247,8:00,2022-03-05,2022-03-05,서울권역,12:00,주의보,PM10,seoul
93,140,서울,2022-03-05,160,1:00,2022-03-05,2022-03-05,서울권역,4:00,주의보,PM10,seoul
89,243,서울,2022-04-27,167,6:00,2022-04-27,2022-04-27,서울권역,23:00,주의보,PM10,seoul
33,283,서울,2022-11-10,76,0:00,2022-11-11,2022-11-10,서울권역,5:00,주의보,PM25,seoul
85,358,서울,2022-12-13,126,17:00,2022-12-13,2022-12-13,서울권역,18:00,주의보,PM10,seoul
126,314,서울,2022-12-13,344,10:00,2022-12-13,2022-12-13,서울권역,17:00,경보,PM10,seoul
344,303,서울,2022-12-13,283,4:00,2022-12-13,2022-12-13,서울권역,10:00,주의보,PM10,seoul
33,45,서울,2023-01-06,83,18:00,2023-01-09,2023-01-06,서울권역,17:00,주의보,PM25,seoul
94,111,서울,2023-01-07,158,14:00,2023-01-09,2023-01-07,서울권역,15:00,주의보,PM10,seoul
99,133,서울,2023-01-20,165,5:00,2023-01-20,2023-01-20,서울권역,9:00,주의보,PM10,seoul
30,164,서울,2023-02-08,76,6:00,2023-02-08,2023-02-08,서울권역,14:00,주의보,PM25,seoul
33,187,서울,2023-02-18,75,20:00,2023-02-19,2023-02-18,서울권역,10:00,주의보,PM25,seoul
31,202,서울,2023-03-11,75,4:00,2023-03-11,2023-03-11,서울권역,13:00,주의보,PM25,seoul
32,211,서울,2023-03-19,83,22:00,2023-03-20,2023-03-19,서울권역,19:00,주의보,PM25,seoul
315,234,서울,2023-03-23,266,19:00,2023-03-23,2023-03-23,서울권역,21:00,주의보,PM10,seoul
142,247,서울,2023-03-23,315,21:00,2023-03-24,2023-03-23,서울권역,4:00,경보,PM10,seoul
87,266,서울,2023-03-24,142,4:00,2023-03-25,2023-03-24,서울권역,3:00,주의보,PM10,seoul
34,328,서울,2023-04-06,110,20:00,2023-04-07,2023-04-06,서울권역,11:00,주의보,PM25,seoul
97,336,서울,2023-04-06,158,23:00,2023-04-07,2023-04-06,서울권역,6:00,주의보,PM10,seoul
379,373,서울,2023-04-12,366,0:00,2023-04-12,2023-04-12,서울권역,1:00,주의보,PM10,seoul
148,383,서울,2023-04-12,379,1:00,2023-04-13,2023-04-12,서울권역,22:00,경보,PM10,seoul
93,521,서울,2023-04-13,148,22:00,2023-04-14,2023-04-13,서울권역,11:00,주의보,PM10,seoul
86,704,서울,2023-05-21,168,16:00,2023-05-21,2023-05-21,서울권역,20:00,주의보,PM10,seoul
89,738,서울,2023-05-22,165,14:00,2023-05-23,2023-05-22,서울권역,1:00,주의보,PM10,seoul
24,775,서울,2023-11-23,90,9:00,2023-11-23,2023-11-23,서울권역,19:00,주의보,PM25,seoul
70,781,서울,2023-11-23,167,11:00,2023-11-23,2023-11-23,서울권역,19:00,주의보,PM10,seoul
17,804,서울,2023-12-06,80,21:00,2023-12-07,2023-12-06,서울권역,1:00,주의보,PM25,seoul
27,43,세종,2020-01-25,78,2:00,2020-01-25,2020-01-25,세종권역,15:00,주의보,PM25,sejong
28,70,세종,2020-02-01,83,23:00,2020-02-03,2020-02-01,세종권역,7:00,주의보,PM25,sejong
34,91,세종,2020-02-14,83,15:00,2020-02-15,2020-02-14,세종권역,19:00,주의보,PM25,sejong
81,152,세종,2020-04-04,177,14:00,2020-04-04,2020-04-04,세종권역,17:00,주의보,PM10,sejong
34,284,세종,2020-11-16,85,20:00,2020-11-17,2020-11-16,세종권역,14:00,주의보,PM25,sejong
33,322,세종,2020-12-29,80,12:00,2020-12-29,2020-12-29,세종권역,19:00,주의보,PM25,sejong
28,34,세종,2021-02-01,94,17:00,2021-02-02,2021-02-01,세종권역,2:00,주의보,PM25,sejong
89,43,세종,2021-02-01,153,19:00,2021-02-02,2021-02-01,세종권역,1:00,주의보,PM10,sejong
34,87,세종,2021-02-07,87,12:00,2021-02-07,2021-02-07,세종권역,17:00,주의보,PM25,sejong
33,106,세종,2021-02-13,82,12:00,2021-02-13,2021-02-13,세종권역,17:00,주의보,PM25,sejong
26,121,세종,2021-03-11,77,4:00,2021-03-12,2021-03-11,세종권역,11:00,주의보,PM25,sejong
89,597,세종,2021-03-29,524,6:00,2021-03-30,2021-03-29,세종권역,14:00,경보,PM10,sejong
32,549,세종,2021-03-29,77,11:00,2021-03-29,2021-03-29,세종권역,15:00,주의보,PM25,sejong
524,235,세종,2021-03-29,358,5:00,2021-03-29,2021-03-29,세종권역,6:00,주의보,PM10,sejong
80,1707,세종,2021-04-17,212,14:00,2021-04-17,2021-04-17,세종권역,17:00,주의보,PM10,sejong
32,1881,세종,2021-05-07,84,19:00,2021-05-08,2021-05-07,세종권역,20:00,주의보,PM25,sejong
97,1851,세종,2021-05-07,510,18:00,2021-05-09,2021-05-07,세종권역,11:00,경보,PM10,sejong
510,1770,세종,2021-05-07,204,15:00,2021-05-07,2021-05-07,세종권역,18:00,주의보,PM10,sejong
84,3452,세종,2021-05-24,201,20:00,2021-05-25,2021-05-24,세종권역,14:00,주의보,PM10,sejong
34,3515,세종,2021-11-20,76,16:00,2021-11-22,2021-11-20,세종권역,2:00,주의보,PM25,sejong
99,3519,세종,2021-11-21,153,3:00,2021-11-21,2021-11-21,세종권역,19:00,주의보,PM10,sejong
28,3542,세종,2021-12-16,77,21:00,2021-12-17,2021-12-16,세종권역,4:00,주의보,PM25,sejong
29,32,세종,2022-01-09,80,18:00,2022-01-11,2022-01-09,세종권역,0:00,주의보,PM25,sejong
31,83,세종,2022-02-12,94,10:00,2022-02-13,2022-02-12,세종권역,18:00,주의보,PM25,sejong
89,217,세종,2022-03-05,170,4:00,2022-03-05,2022-03-05,세종권역,13:00,주의보,PM10,sejong
94,256,세종,2022-04-27,160,11:00,2022-04-27,2022-04-27,세종권역,17:00,주의보,PM10,sejong
93,266,세종,2022-04-27,160,21:00,2022-04-28,2022-04-27,세종권역,6:00,주의보,PM10,sejong
21,290,세종,2022-11-10,79,21:00,2022-11-11,2022-11-10,세종권역,14:00,주의보,PM25,sejong
169,30,세종,2023-01-06,85,11:00,2023-01-07,2023-01-06,세종권역,8:00,주의보,PM25,sejong
93,62,세종,2023-01-07,198,4:00,2023-01-07,2023-01-07,세종권역,14:00,주의보,PM10,sejong
32,109,세종,2023-01-07,62,12:00,2023-01-08,2023-01-07,세종권역,1:00,주의보,PM25,sejong
62,86,세종,2023-01-07,169,8:00,2023-01-07,2023-01-07,세종권역,12:00,경보,PM25,sejong
87,142,세종,2023-01-20,157,8:00,2023-01-20,2023-01-20,세종권역,11:00,주의보,PM10,sejong
32,156,세종,2023-02-07,78,4:00,2023-02-08,2023-02-07,세종권역,16:00,주의보,PM25,sejong
23,173,세종,2023-02-12,80,18:00,2023-02-13,2023-02-12,세종권역,11:00,주의보,PM25,sejong
34,179,세종,2023-02-18,82,11:00,2023-02-19,2023-02-18,세종권역,6:00,주의보,PM25,sejong
97,248,세종,2023-03-23,235,21:00,2023-03-25,2023-03-23,세종권역,5:00,주의보,PM10,sejong
27,323,세종,2023-04-06,86,17:00,2023-04-07,2023-04-06,세종권역,13:00,주의보,PM25,sejong
99,343,세종,2023-04-07,154,1:00,2023-04-07,2023-04-07,세종권역,9:00,주의보,PM10,sejong
130,412,세종,2023-04-12,406,3:00,2023-04-14,2023-04-12,세종권역,0:00,경보,PM10,sejong
406,396,세종,2023-04-12,324,2:00,2023-04-12,2023-04-12,세종권역,3:00,주의보,PM10,sejong
94,524,세종,2023-04-14,130,0:00,2023-04-14,2023-04-14,세종권역,3:00,주의보,PM10,sejong
136,646,세종,2023-04-22,311,4:00,2023-04-23,2023-04-22,세종권역,13:00,경보,PM10,sejong
311,633,세종,2023-04-22,250,1:00,2023-04-22,2023-04-22,세종권역,4:00,주의보,PM10,sejong
99,699,세종,2023-04-23,136,13:00,2023-04-23,2023-04-23,세종권역,17:00,주의보,PM10,sejong
72,752,세종,2023-05-22,187,16:00,2023-05-23,2023-05-22,세종권역,1:00,주의보,PM10,sejong
34,791,세종,2023-12-06,78,18:00,2023-12-07,2023-12-06,세종권역,0:00,주의보,PM25,sejong
27,43,세종,2020-01-25,78,2:00,2020-01-25,2020-01-25,세종권역,15:00,주의보,PM25,sejong
28,70,세종,2020-02-01,83,23:00,2020-02-03,2020-02-01,세종권역,7:00,주의보,PM25,sejong
34,91,세종,2020-02-14,83,15:00,2020-02-15,2020-02-14,세종권역,19:00,주의보,PM25,sejong
81,152,세종,2020-04-04,177,14:00,2020-04-04,2020-04-04,세종권역,17:00,주의보,PM10,sejong
34,284,세종,2020-11-16,85,20:00,2020-11-17,2020-11-16,세종권역,14:00,주의보,PM25,sejong
33,322,세종,2020-12-29,80,12:00,2020-12-29,2020-12-29,세종권역,19:00,주의보,PM25,sejong
28,34,세종,2021-02-01,94,17:00,2021-02-02,2021-02-01,세종권역,2:00,주의보,PM25,sejong
89,43,세종,2021-02-01,153,19:00,2021-02-02,2021-02-01,세종권역,1:00,주의보,PM10,sejong
34,87,세종,2021-02-07,87,12:00,2021-02-07,2021-02-07,세종권역,17:00,주의보,PM25,sejong
33,106,세종,2021-02-13,82,12:00,2021-02-13,2021-02-13,세종권역,17:00,주의보,PM25,sejong
26,121,세종,2021-03-11,77,4:00,2021-03-12,2021-03-11,세종권역,11:00,주의보,PM25,sejong
89,597,세종,2021-03-29,524,6:00,2021-03-30,2021-03-29,세종권역,14:00,경보,PM10,sejong
32,549,세종,2021-03-29,77,11:00,2021-03-29,2021-03-29,세종권역,15:00,주의보,PM25,sejong
524,235,세종,2021-03-29,358,5:00,2021-03-29,2021-03-29,세종권역,6:00,주의보,PM10,sejong
80,1707,세종,2021-04-17,212,14:00,2021-04-17,2021-04-17,세종권역,17:00,주의보,PM10,sejong
32,1881,세종,2021-05-07,84,19:00,2021-05-08,2021-05-07,세종권역,20:00,주의보,PM25,sejong
97,1851,세종,2021-05-07,510,18:00,2021-05-09,2021-05-07,세종권역,11:00,경보,PM10,sejong
510,1770,세종,2021-05-07,204,15:00,2021-05-07,2021-05-07,세종권역,18:00,주의보,PM10,sejong
84,3452,세종,2021-05-24,201,20:00,2021-05-25,2021-05-24,세종권역,14:00,주의보,PM10,sejong
34,3515,세종,2021-11-20,76,16:00,2021-11-22,2021-11-20,세종권역,2:00,주의보,PM25,sejong
99,3519,세종,2021-11-21,153,3:00,2021-11-21,2021-11-21,세종권역,19:00,주의보,PM10,sejong
28,3542,세종,2021-12-16,77,21:00,2021-12-17,2021-12-16,세종권역,4:00,주의보,PM25,sejong
29,32,세종,2022-01-09,80,18:00,2022-01-11,2022-01-09,세종권역,0:00,주의보,PM25,sejong
31,83,세종,2022-02-12,94,10:00,2022-02-13,2022-02-12,세종권역,18:00,주의보,PM25,sejong
89,217,세종,2022-03-05,170,4:00,2022-03-05,2022-03-05,세종권역,13:00,주의보,PM10,sejong
94,256,세종,2022-04-27,160,11:00,2022-04-27,2022-04-27,세종권역,17:00,주의보,PM10,sejong
93,266,세종,2022-04-27,160,21:00,2022-04-28,2022-04-27,세종권역,6:00,주의보,PM10,sejong
21,290,세종,2022-11-10,79,21:00,2022-11-11,2022-11-10,세종권역,14:00,주의보,PM25,sejong
169,30,세종,2023-01-06,85,11:00,2023-01-07,2023-01-06,세종권역,8:00,주의보,PM25,sejong
93,62,세종,2023-01-07,198,4:00,2023-01-07,2023-01-07,세종권역,14:00,주의보,PM10,sejong
32,109,세종,2023-01-07,62,12:00,2023-01-08,2023-01-07,세종권역,1:00,주의보,PM25,sejong
62,86,세종,2023-01-07,169,8:00,2023-01-07,2023-01-07,세종권역,12:00,경보,PM25,sejong
87,142,세종,2023-01-20,157,8:00,2023-01-20,2023-01-20,세종권역,11:00,주의보,PM10,sejong
32,156,세종,2023-02-07,78,4:00,2023-02-08,2023-02-07,세종권역,16:00,주의보,PM25,sejong
23,173,세종,2023-02-12,80,18:00,2023-02-13,2023-02-12,세종권역,11:00,주의보,PM25,sejong
34,179,세종,2023-02-18,82,11:00,2023-02-19,2023-02-18,세종권역,6:00,주의보,PM25,sejong
97,248,세종,2023-03-23,235,21:00,2023-03-25,2023-03-23,세종권역,5:00,주의보,PM10,sejong
27,323,세종,2023-04-06,86,17:00,2023-04-07,2023-04-06,세종권역,13:00,주의보,PM25,sejong
99,343,세종,2023-04-07,154,1:00,2023-04-07,2023-04-07,세종권역,9:00,주의보,PM10,sejong
130,412,세종,2023-04-12,406,3:00,2023-04-14,2023-04-12,세종권역,0:00,경보,PM10,sejong
406,396,세종,2023-04-12,324,2:00,2023-04-12,2023-04-12,세종권역,3:00,주의보,PM10,sejong
94,524,세종,2023-04-14,130,0:00,2023-04-14,2023-04-14,세종권역,3:00,주의보,PM10,sejong
136,646,세종,2023-04-22,311,4:00,2023-04-23,2023-04-22,세종권역,13:00,경보,PM10,sejong
311,633,세종,2023-04-22,250,1:00,2023-04-22,2023-04-22,세종권역,4:00,주의보,PM10,sejong
99,699,세종,2023-04-23,136,13:00,2023-04-23,2023-04-23,세종권역,17:00,주의보,PM10,sejong
72,752,세종,2023-05-22,187,16:00,2023-05-23,2023-05-22,세종권역,1:00,주의보,PM10,sejong
34,791,세종,2023-12-06,78,18:00,2023-12-07,2023-12-06,세종권역,0:00,주의보,PM25,sejong
27,43,세종,2020-01-25,78,2:00,2020-01-25,2020-01-25,세종권역,15:00,주의보,PM25,sejong
28,70,세종,2020-02-01,83,23:00,2020-02-03,2020-02-01,세종권역,7:00,주의보,PM25,sejong
34,91,세종,2020-02-14,83,15:00,2020-02-15,2020-02-14,세종권역,19:00,주의보,PM25,sejong
81,152,세종,2020-04-04,177,14:00,2020-04-04,2020-04-04,세종권역,17:00,주의보,PM10,sejong
34,284,세종,2020-11-16,85,20:00,2020-11-17,2020-11-16,세종권역,14:00,주의보,PM25,sejong
33,322,세종,2020-12-29,80,12:00,2020-12-29,2020-12-29,세종권역,19:00,주의보,PM25,sejong
28,34,세종,2021-02-01,94,17:00,2021-02-02,2021-02-01,세종권역,2:00,주의보,PM25,sejong
89,43,세종,2021-02-01,153,19:00,2021-02-02,2021-02-01,세종권역,1:00,주의보,PM10,sejong
34,87,세종,2021-02-07,87,12:00,2021-02-07,2021-02-07,세종권역,17:00,주의보,PM25,sejong
33,106,세종,2021-02-13,82,12:00,2021-02-13,2021-02-13,세종권역,17:00,주의보,PM25,sejong
26,121,세종,2021-03-11,77,4:00,2021-03-12,2021-03-11,세종권역,11:00,주의보,PM25,sejong
89,597,세종,2021-03-29,524,6:00,2021-03-30,2021-03-29,세종권역,14:00,경보,PM10,sejong
32,549,세종,2021-03-29,77,11:00,2021-03-29,2021-03-29,세종권역,15:00,주의보,PM25,sejong
524,235,세종,2021-03-29,358,5:00,2021-03-29,2021-03-29,세종권역,6:00,주의보,PM10,sejong
80,1707,세종,2021-04-17,212,14:00,2021-04-17,2021-04-17,세종권역,17:00,주의보,PM10,sejong
32,1881,세종,2021-05-07,84,19:00,2021-05-08,2021-05-07,세종권역,20:00,주의보,PM25,sejong
97,1851,세종,2021-05-07,510,18:00,2021-05-09,2021-05-07,세종권역,11:00,경보,PM10,sejong
510,1770,세종,2021-05-07,204,15:00,2021-05-07,2021-05-07,세종권역,18:00,주의보,PM10,sejong
84,3452,세종,2021-05-24,201,20:00,2021-05-25,2021-05-24,세종권역,14:00,주의보,PM10,sejong
34,3515,세종,2021-11-20,76,16:00,2021-11-22,2021-11-20,세종권역,2:00,주의보,PM25,sejong
99,3519,세종,2021-11-21,153,3:00,2021-11-21,2021-11-21,세종권역,19:00,주의보,PM10,sejong
28,3542,세종,2021-12-16,77,21:00,2021-12-17,2021-12-16,세종권역,4:00,주의보,PM25,sejong
29,32,세종,2022-01-09,80,18:00,2022-01-11,2022-01-09,세종권역,0:00,주의보,PM25,sejong
31,83,세종,2022-02-12,94,10:00,2022-02-13,2022-02-12,세종권역,18:00,주의보,PM25,sejong
89,217,세종,2022-03-05,170,4:00,2022-03-05,2022-03-05,세종권역,13:00,주의보,PM10,sejong
94,256,세종,2022-04-27,160,11:00,2022-04-27,2022-04-27,세종권역,17:00,주의보,PM10,sejong
93,266,세종,2022-04-27,160,21:00,2022-04-28,2022-04-27,세종권역,6:00,주의보,PM10,sejong
21,290,세종,2022-11-10,79,21:00,2022-11-11,2022-11-10,세종권역,14:00,주의보,PM25,sejong
169,30,세종,2023-01-06,85,11:00,2023-01-07,2023-01-06,세종권역,8:00,주의보,PM25,sejong
93,62,세종,2023-01-07,198,4:00,2023-01-07,2023-01-07,세종권역,14:00,주의보,PM10,sejong
32,109,세종,2023-01-07,62,12:00,2023-01-08,2023-01-07,세종권역,1:00,주의보,PM25,sejong
62,86,세종,2023-01-07,169,8:00,2023-01-07,2023-01-07,세종권역,12:00,경보,PM25,sejong
87,142,세종,2023-01-20,157,8:00,2023-01-20,2023-01-20,세종권역,11:00,주의보,PM10,sejong
32,156,세종,2023-02-07,78,4:00,2023-02-08,2023-02-07,세종권역,16:00,주의보,PM25,sejong
23,173,세종,2023-02-12,80,18:00,2023-02-13,2023-02-12,세종권역,11:00,주의보,PM25,sejong
34,179,세종,2023-02-18,82,11:00,2023-02-19,2023-02-18,세종권역,6:00,주의보,PM25,sejong
97,248,세종,2023-03-23,235,21:00,2023-03-25,2023-03-23,세종권역,5:00,주의보,PM10,sejong
27,323,세종,2023-04-06,86,17:00,2023-04-07,2023-04-06,세종권역,13:00,주의보,PM25,sejong
99,343,세종,2023-04-07,154,1:00,2023-04-07,2023-04-07,세종권역,9:00,주의보,PM10,sejong
130,412,세종,2023-04-12,406,3:00,2023-04-14,2023-04-12,세종권역,0:00,경보,PM10,sejong
406,396,세종,2023-04-12,324,2:00,2023-04-12,2023-04-12,세종권역,3:00,주의보,PM10,sejong
94,524,세종,2023-04-14,130,0:00,2023-04-14,2023-04-14,세종권역,3:00,주의보,PM10,sejong
136,646,세종,2023-04-22,311,4:00,2023-04-23,2023-04-22,세종권역,13:00,경보,PM10,sejong
311,633,세종,2023-04-22,250,1:00,2023-04-22,2023-04-22,세종권역,4:00,주의보,PM10,sejong
99,699,세종,2023-04-23,136,13:00,2023-04-23,2023-04-23,세종권역,17:00,주의보,PM10,sejong
72,752,세종,2023-05-22,187,16:00,2023-05-23,2023-05-22,세종권역,1:00,주의보,PM10,sejong
34,791,세종,2023-12-06,78,18:00,2023-12-07,2023-12-06,세종권역,0:00,주의보,PM25,sejong
27,43,세종,2020-01-25,78,2:00,2020-01-25,2020-01-25,세종권역,15:00,주의보,PM25,sejong
28,70,세종,2020-02-01,83,23:00,2020-02-03,2020-02-01,세종권역,7:00,주의보,PM25,sejong
34,91,세종,2020-02-14,83,15:00,2020-02-15,2020-02-14,세종권역,19:00,주의보,PM25,sejong
81,152,세종,2020-04-04,177,14:00,2020-04-04,2020-04-04,세종권역,17:00,주의보,PM10,sejong
34,284,세종,2020-11-16,85,20:00,2020-11-17,2020-11-16,세종권역,14:00,주의보,PM25,sejong
33,322,세종,2020-12-29,80,12:00,2020-12-29,2020-12-29,세종권역,19:00,주의보,PM25,sejong
28,34,세종,2021-02-01,94,17:00,2021-02-02,2021-02-01,세종권역,2:00,주의보,PM25,sejong
89,43,세종,2021-02-01,153,19:00,2021-02-02,2021-02-01,세종권역,1:00,주의보,PM10,sejong
34,87,세종,2021-02-07,87,12:00,2021-02-07,2021-02-07,세종권역,17:00,주의보,PM25,sejong
33,106,세종,2021-02-13,82,12:00,2021-02-13,2021-02-13,세종권역,17:00,주의보,PM25,sejong
26,121,세종,2021-03-11,77,4:00,2021-03-12,2021-03-11,세종권역,11:00,주의보,PM25,sejong
89,597,세종,2021-03-29,524,6:00,2021-03-30,2021-03-29,세종권역,14:00,경보,PM10,sejong
32,549,세종,2021-03-29,77,11:00,2021-03-29,2021-03-29,세종권역,15:00,주의보,PM25,sejong
524,235,세종,2021-03-29,358,5:00,2021-03-29,2021-03-29,세종권역,6:00,주의보,PM10,sejong
80,1707,세종,2021-04-17,212,14:00,2021-04-17,2021-04-17,세종권역,17:00,주의보,PM10,sejong
32,1881,세종,2021-05-07,84,19:00,2021-05-08,2021-05-07,세종권역,20:00,주의보,PM25,sejong
97,1851,세종,2021-05-07,510,18:00,2021-05-09,2021-05-07,세종권역,11:00,경보,PM10,sejong
510,1770,세종,2021-05-07,204,15:00,2021-05-07,2021-05-07,세종권역,18:00,주의보,PM10,sejong
84,3452,세종,2021-05-24,201,20:00,2021-05-25,2021-05-24,세종권역,14:00,주의보,PM10,sejong
