clearVal,sn,districtName,dataDate,issueVal,issueTime,clearDate,issueDate,moveName,clearTime,issueGbn,itemCode
91,257,인천,2023-03-24,144,2:00,2023-03-25,2023-03-24,강화권역,4:00,주의보,PM10
30,291,인천,2023-03-30,82,9:00,2023-04-02,2023-03-30,동남부권역,9:00,주의보,PM25
34,294,인천,2023-03-31,77,11:00,2023-03-31,2023-03-31,서부권역,18:00,주의보,PM25
92,296,인천,2023-03-31,161,13:00,2023-03-31,2023-03-31,동남부권역,17:00,주의보,PM10
93,295,인천,2023-03-31,150,11:00,2023-03-31,2023-03-31,서부권역,17:00,주의보,PM10
33,298,인천,2023-04-01,82,12:00,2023-04-02,2023-04-01,영종·영흥권역,10:00,주의보,PM25
33,297,인천,2023-04-01,79,10:00,2023-04-02,2023-04-01,서부권역,9:00,주의보,PM25
80,325,인천,2023-04-06,172,19:00,2023-04-07,2023-04-06,영종·영흥권역,2:00,주의보,PM10
32,320,인천,2023-04-06,99,16:00,2023-04-07,2023-04-06,동남부권역,6:00,주의보,PM25
33,317,인천,2023-04-06,89,17:00,2023-04-07,2023-04-06,서부권역,5:00,주의보,PM25
81,327,인천,2023-04-06,170,20:00,2023-04-07,2023-04-06,서부권역,4:00,주의보,PM10
33,324,인천,2023-04-06,122,19:00,2023-04-07,2023-04-06,강화권역,6:00,주의보,PM25
34,312,인천,2023-04-06,105,15:00,2023-04-07,2023-04-06,영종·영흥권역,3:00,주의보,PM25
88,345,인천,2023-04-07,150,2:00,2023-04-07,2023-04-07,강화권역,4:00,주의보,PM10
434,370,인천,2023-04-11,334,23:00,2023-04-12,2023-04-11,서부권역,0:00,주의보,PM10
411,372,인천,2023-04-11,303,23:00,2023-04-12,2023-04-11,동남부권역,0:00,주의보,PM10
143,368,인천,2023-04-11,440,23:00,2023-04-13,2023-04-11,강화권역,20:00,경보,PM10
144,369,인천,2023-04-11,400,23:00,2023-04-13,2023-04-11,영종·영흥권역,21:00,경보,PM10
400,367,인천,2023-04-11,334,22:00,2023-04-11,2023-04-11,영종·영흥권역,23:00,주의보,PM10
440,366,인천,2023-04-11,316,22:00,2023-04-11,2023-04-11,강화권역,23:00,주의보,PM10
145,374,인천,2023-04-11,434,0:00,2023-04-14,2023-04-12,서부권역,0:00,경보,PM10
147,375,인천,2023-04-11,411,0:00,2023-04-13,2023-04-12,동남부권역,20:00,경보,PM10
92,518,인천,2023-04-13,144,21:00,2023-04-14,2023-04-13,영종·영흥권역,12:00,주의보,PM10
98,517,인천,2023-04-13,148,20:00,2023-04-14,2023-04-13,동남부권역,11:00,주의보,PM10
90,516,인천,2023-04-13,143,20:00,2023-04-14,2023-04-13,강화권역,13:00,주의보,PM10
89,522,인천,2023-04-13,145,0:00,2023-04-14,2023-04-14,서부권역,12:00,주의보,PM10
72,551,인천,2023-04-16,150,15:00,2023-04-16,2023-04-16,강화권역,18:00,주의보,PM10
84,709,인천,2023-05-22,178,9:00,2023-05-22,2023-05-22,강화권역,22:00,주의보,PM10
93,713,인천,2023-05-22,159,10:00,2023-05-23,2023-05-22,동남부권역,2:00,주의보,PM10
80,707,인천,2023-05-22,158,3:00,2023-05-23,2023-05-22,영종·영흥권역,0:00,주의보,PM10
77,715,인천,2023-05-22,162,11:00,2023-05-22,2023-05-22,서부권역,23:00,주의보,PM10
71,764,인천,2023-05-23,155,11:00,2023-05-23,2023-05-23,영종·영흥권역,16:00,주의보,PM10
54,772,인천,2023-11-23,154,8:00,2023-11-23,2023-11-23,동남부권역,19:00,주의보,PM10
61,770,인천,2023-11-23,165,7:00,2023-11-23,2023-11-23,영종·영흥권역,18:00,주의보,PM10
29,768,인천,2023-11-23,101,7:00,2023-11-23,2023-11-23,서부권역,18:00,주의보,PM25
99,773,인천,2023-11-23,163,8:00,2023-11-23,2023-11-23,서부권역,18:00,주의보,PM10
27,769,인천,2023-11-23,93,7:00,2023-11-23,2023-11-23,강화권역,18:00,주의보,PM25
30,767,인천,2023-11-23,99,7:00,2023-11-23,2023-11-23,동남부권역,18:00,주의보,PM25
51,779,인천,2023-11-23,164,10:00,2023-11-23,2023-11-23,강화권역,18:00,주의보,PM10
25,766,인천,2023-11-23,107,6:00,2023-11-23,2023-11-23,영종·영흥권역,18:00,주의보,PM25
15,797,인천,2023-12-06,96,20:00,2023-12-07,2023-12-06,동남부권역,0:00,주의보,PM25
24,796,인천,2023-12-06,96,20:00,2023-12-07,2023-12-06,서부권역,0:00,주의보,PM25
16,793,인천,2023-12-06,81,19:00,2023-12-07,2023-12-06,강화권역,0:00,주의보,PM25
21,792,인천,2023-12-06,104,19:00,2023-12-06,2023-12-06,영종·영흥권역,23:00,주의보,PM25
34,39,전남,2023-01-06,80,14:00,2023-01-08,2023-01-06,중부권,3:00,주의보,PM25
34,33,전남,2023-01-06,76,12:00,2023-01-07,2023-01-06,동부권,13:00,주의보,PM25
34,34,전남,2023-01-06,84,12:00,2023-01-08,2023-01-06,서부권,9:00,주의보,PM25
91,56,전남,2023-01-07,176,3:00,2023-01-08,2023-01-07,중부권,21:00,주의보,PM10
95,74,전남,2023-01-07,189,6:00,2023-01-08,2023-01-07,동부권,15:00,주의보,PM10
99,57,전남,2023-01-07,166,3:00,2023-01-09,2023-01-07,서부권,0:00,주의보,PM10
77,145,전남,2023-01-20,155,10:00,2023-01-20,2023-01-20,서부권,13:00,주의보,PM10
99,240,전남,2023-03-23,274,20:00,2023-03-24,2023-03-23,서부권,6:00,주의보,PM10
95,251,전남,2023-03-23,191,23:00,2023-03-24,2023-03-23,중부권,14:00,주의보,PM10
158,300,전남,2023-04-06,104,11:00,2023-04-06,2023-04-06,서부권,15:00,주의보,PM25
33,314,전남,2023-04-06,108,15:00,2023-04-07,2023-04-06,중부권,13:00,주의보,PM25
94,331,전남,2023-04-06,158,20:00,2023-04-07,2023-04-06,중부권,4:00,주의보,PM10
95,305,전남,2023-04-06,182,13:00,2023-04-07,2023-04-06,서부권,6:00,주의보,PM10
62,315,전남,2023-04-06,158,15:00,2023-04-07,2023-04-06,서부권,7:00,경보,PM25
32,351,전남,2023-04-07,62,7:00,2023-04-07,2023-04-07,서부권,11:00,주의보,PM25
148,434,전남,2023-04-12,399,5:00,2023-04-13,2023-04-12,중부권,2:00,경보,PM10
344,407,전남,2023-04-12,205,3:00,2023-04-12,2023-04-12,동부권,6:00,주의보,PM10
124,433,전남,2023-04-12,416,5:00,2023-04-13,2023-04-12,서부권,12:00,경보,PM10
399,406,전남,2023-04-12,221,3:00,2023-04-12,2023-04-12,중부권,5:00,주의보,PM10
416,405,전남,2023-04-12,272,3:00,2023-04-12,2023-04-12,서부권,5:00,주의보,PM10
140,446,전남,2023-04-12,344,6:00,2023-04-13,2023-04-12,동부권,7:00,경보,PM10
98,503,전남,2023-04-13,140,7:00,2023-04-13,2023-04-13,동부권,13:00,주의보,PM10
85,496,전남,2023-04-13,148,2:00,2023-04-13,2023-04-13,중부권,15:00,주의보,PM10
85,508,전남,2023-04-13,124,12:00,2023-04-13,2023-04-13,서부권,14:00,주의보,PM10
83,552,전남,2023-04-16,153,15:00,2023-04-16,2023-04-16,동부권,18:00,주의보,PM10
93,626,전남,2023-04-21,179,23:00,2023-04-23,2023-04-21,중부권,12:00,주의보,PM10
358,620,전남,2023-04-21,218,22:00,2023-04-22,2023-04-21,동부권,1:00,주의보,PM10
97,654,전남,2023-04-22,158,7:00,2023-04-23,2023-04-22,서부권,11:00,주의보,PM10
98,675,전남,2023-04-22,145,22:00,2023-04-23,2023-04-22,동부권,11:00,주의보,PM10
145,632,전남,2023-04-22,358,1:00,2023-04-22,2023-04-22,동부권,22:00,경보,PM10
98,758,전남,2023-05-22,168,17:00,2023-05-23,2023-05-22,중부권,14:00,주의보,PM10
87,759,전남,2023-05-22,208,11:00,2023-05-23,2023-05-22,동부권,17:00,주의보,PM10
94,760,전남,2023-05-22,167,11:00,2023-05-23,2023-05-22,서부권,8:00,주의보,PM10
25,807,전남,2023-12-06,110,21:00,2023-12-07,2023-12-06,서부권,1:00,주의보,PM25
32,817,전남,2023-12-06,87,22:00,2023-12-07,2023-12-06,중부권,1:00,주의보,PM25
96,808,전남,2023-12-06,159,21:00,2023-12-06,2023-12-06,서부권,23:00,주의보,PM10
32,12,전북,2023-01-05,80,19:00,2023-01-07,2023-01-05,동부권역,16:00,주의보,PM25
34,22,전북,2023-01-05,78,23:00,2023-01-07,2023-01-05,중부권역,14:00,주의보,PM25
33,26,전북,2023-01-06,78,2:00,2023-01-08,2023-01-06,서부권역,0:00,주의보,PM25
99,120,전북,2023-01-07,250,3:00,2023-01-08,2023-01-07,중부권역,4:00,주의보,PM10
95,121,전북,2023-01-07,222,4:00,2023-01-08,2023-01-07,동부권역,2:00,주의보,PM10
98,119,전북,2023-01-07,245,2:00,2023-01-08,2023-01-07,서부권역,22:00,주의보,PM10
76,139,전북,2023-01-20,165,7:00,2023-01-20,2023-01-20,서부권역,12:00,주의보,PM10
30,157,전북,2023-02-07,78,6:00,2023-02-10,2023-02-07,서부권역,0:00,주의보,PM25
31,160,전북,2023-02-07,76,13:00,2023-02-09,2023-02-07,중부권역,14:00,주의보,PM25
32,168,전북,2023-02-08,76,11:00,2023-02-08,2023-02-08,동부권역,15:00,주의보,PM25
30,177,전북,2023-02-13,81,1:00,2023-02-13,2023-02-13,서부권역,14:00,주의보,PM25
30,194,전북,2023-03-05,75,22:00,2023-03-06,2023-03-05,중부권역,15:00,주의보,PM25
34,212,전북,2023-03-20,75,1:00,2023-03-20,2023-03-20,중부권역,14:00,주의보,PM25
31,218,전북,2023-03-21,76,3:00,2023-03-21,2023-03-21,서부권역,12:00,주의보,PM25
96,241,전북,2023-03-23,306,20:00,2023-03-24,2023-03-23,서부권역,20:00,주의보,PM10
97,246,전북,2023-03-23,257,21:00,2023-03-24,2023-03-23,중부권역,22:00,주의보,PM10
33,222,전북,2023-03-23,78,1:00,2023-03-24,2023-03-23,중부권역,7:00,주의보,PM25
90,281,전북,2023-03-24,152,2:00,2023-03-24,2023-03-24,동부권역,21:00,주의보,PM10
99,288,전북,2023-03-28,164,18:00,2023-03-29,2023-03-28,동부권역,0:00,주의보,PM10
95,310,전북,2023-04-06,205,14:00,2023-04-07,2023-04-06,중부권역,10:00,주의보,PM10
98,304,전북,2023-04-06,234,12:00,2023-04-07,2023-04-06,서부권역,6:00,주의보,PM10
205,299,전북,2023-04-06,126,10:00,2023-04-06,2023-04-06,서부권역,12:00,주의보,PM25
70,309,전북,2023-04-06,187,14:00,2023-04-07,2023-04-06,중부권역,10:00,경보,PM25
31,338,전북,2023-04-06,89,23:00,2023-04-07,2023-04-06,동부권역,14:00,주의보,PM25
72,302,전북,2023-04-06,205,12:00,2023-04-07,2023-04-06,서부권역,6:00,경보,PM25
187,303,전북,2023-04-06,124,12:00,2023-04-06,2023-04-06,중부권역,14:00,주의보,PM25
19,348,전북,2023-04-07,72,6:00,2023-04-07,2023-04-07,서부권역,19:00,주의보,PM25
28,359,전북,2023-04-07,70,10:00,2023-04-07,2023-04-07,중부권역,19:00,주의보,PM25
359,459,전북,2023-04-12,350,3:00,2023-04-12,2023-04-12,서부권역,4:00,주의보,PM10
91,472,전북,2023-04-12,266,11:00,2023-04-13,2023-04-12,중부권역,21:00,주의보,PM10
147,466,전북,2023-04-12,359,4:00,2023-04-13,2023-04-12,서부권역,17:00,경보,PM10
92,460,전북,2023-04-12,188,3:00,2023-04-13,2023-04-12,동부권역,14:00,주의보,PM10
99,512,전북,2023-04-13,147,17:00,2023-04-14,2023-04-13,서부권역,0:00,주의보,PM10
79,537,전북,2023-04-16,185,13:00,2023-04-16,2023-04-16,중부권역,18:00,주의보,PM10
94,547,전북,2023-04-16,153,14:00,2023-04-17,2023-04-16,서부권역,2:00,주의보,PM10
96,645,전북,2023-04-22,176,4:00,2023-04-23,2023-04-22,중부권역,14:00,주의보,PM10
93,639,전북,2023-04-22,209,2:00,2023-04-23,2023-04-22,동부권역,12:00,주의보,PM10
98,655,전북,2023-04-22,162,7:00,2023-04-23,2023-04-22,서부권역,15:00,주의보,PM10
92,756,전북,2023-05-22,181,17:00,2023-05-23,2023-05-22,서부권역,15:00,주의보,PM10
92,750,전북,2023-05-22,173,16:00,2023-05-23,2023-05-22,중부권역,14:00,주의보,PM10
97,745,전북,2023-05-22,153,15:00,2023-05-23,2023-05-22,동부권역,4:00,주의보,PM10
25,784,전북,2023-11-23,78,11:00,2023-11-23,2023-11-23,서부권역,20:00,주의보,PM25
31,809,전북,2023-12-06,131,21:00,2023-12-07,2023-12-06,동부권역,1:00,주의보,PM25
34,801,전북,2023-12-06,129,20:00,2023-12-07,2023-12-06,중부권역,0:00,주의보,PM25
20,795,전북,2023-12-06,120,19:00,2023-12-07,2023-12-06,서부권역,0:00,주의보,PM25
92,802,전북,2023-12-06,151,20:00,2023-12-06,2023-12-06,서부권역,22:00,주의보,PM10
32,3,제주,2023-01-01,81,19:00,2023-01-01,2023-01-01,제주권역,23:00,주의보,PM25
85,146,제주,2023-01-20,157,12:00,2023-01-20,2023-01-20,제주권역,16:00,주의보,PM10
28,195,제주,2023-03-10,78,17:00,2023-03-12,2023-03-10,제주권역,0:00,주의보,PM25
96,250,제주,2023-03-23,204,23:00,2023-03-24,2023-03-23,제주권역,13:00,주의보,PM10
25,329,제주,2023-04-06,90,20:00,2023-04-07,2023-04-06,제주권역,9:00,주의보,PM25
34,471,제주,2023-04-12,86,10:00,2023-04-12,2023-04-12,제주권역,15:00,주의보,PM25
146,452,제주,2023-04-12,438,7:00,2023-04-13,2023-04-12,제주권역,0:00,경보,PM10
438,414,제주,2023-04-12,188,4:00,2023-04-12,2023-04-12,제주권역,7:00,주의보,PM10
85,494,제주,2023-04-12,146,0:00,2023-04-13,2023-04-13,제주권역,6:00,주의보,PM10
87,531,제주,2023-04-16,169,7:00,2023-04-16,2023-04-16,제주권역,10:00,주의보,PM10
310,611,제주,2023-04-21,212,22:00,2023-04-22,2023-04-21,제주권역,1:00,주의보,PM10
123,630,제주,2023-04-22,310,1:00,2023-04-22,2023-04-22,제주권역,19:00,경보,PM10
86,672,제주,2023-04-22,123,19:00,2023-04-22,2023-04-22,제주권역,20:00,주의보,PM10
97,676,제주,2023-04-23,181,0:00,2023-04-23,2023-04-23,제주권역,5:00,주의보,PM10
87,747,제주,2023-05-22,227,16:00,2023-05-23,2023-05-22,제주권역,13:00,주의보,PM10
30,805,제주,2023-12-06,129,21:00,2023-12-07,2023-12-06,제주권역,1:00,주의보,PM25
83,813,제주,2023-12-06,156,22:00,2023-12-07,2023-12-06,제주권역,1:00,주의보,PM10
30,38,충남,2023-01-06,77,13:00,2023-01-07,2023-01-06,동남부권역,14:00,주의보,PM25
188,36,충남,2023-01-06,82,11:00,2023-01-07,2023-01-06,북부권역,3:00,주의보,PM25
96,46,충남,2023-01-06,152,18:00,2023-01-07,2023-01-06,서부권역,12:00,주의보,PM10
171,37,충남,2023-01-06,81,12:00,2023-01-07,2023-01-06,서부권역,2:00,주의보,PM25
31,113,충남,2023-01-07,74,17:00,2023-01-08,2023-01-07,북부권역,15:00,주의보,PM25
97,55,충남,2023-01-07,255,3:00,2023-01-08,2023-01-07,북부권역,1:00,주의보,PM10
32,93,충남,2023-01-07,69,10:00,2023-01-07,2023-01-07,서부권역,18:00,주의보,PM25
69,50,충남,2023-01-07,171,2:00,2023-01-07,2023-01-07,서부권역,10:00,경보,PM25
80,54,충남,2023-01-07,213,3:00,2023-01-07,2023-01-07,동남부권역,13:00,주의보,PM10
74,53,충남,2023-01-07,188,3:00,2023-01-07,2023-01-07,북부권역,17:00,경보,PM25
80,128,충남,2023-01-20,163,4:00,2023-01-20,2023-01-20,서부권역,10:00,주의보,PM10
85,137,충남,2023-01-20,175,6:00,2023-01-20,2023-01-20,북부권역,11:00,주의보,PM10
27,147,충남,2023-02-01,86,11:00,2023-02-01,2023-02-01,북부권역,15:00,주의보,PM25
34,154,충남,2023-02-06,79,22:00,2023-02-08,2023-02-06,서부권역,17:00,주의보,PM25
34,153,충남,2023-02-06,82,19:00,2023-02-09,2023-02-06,북부권역,2:00,주의보,PM25
33,155,충남,2023-02-07,79,3:00,2023-02-09,2023-02-07,동남부권역,7:00,주의보,PM25
24,170,충남,2023-02-12,92,12:00,2023-02-13,2023-02-12,북부권역,12:00,주의보,PM25
32,171,충남,2023-02-12,82,12:00,2023-02-13,2023-02-12,서부권역,11:00,주의보,PM25
27,176,충남,2023-02-12,75,22:00,2023-02-13,2023-02-12,동남부권역,11:00,주의보,PM25
32,178,충남,2023-02-18,76,6:00,2023-02-19,2023-02-18,북부권역,14:00,주의보,PM25
20,180,충남,2023-02-18,78,12:00,2023-02-19,2023-02-18,서부권역,13:00,주의보,PM25
27,190,충남,2023-02-24,84,12:00,2023-02-24,2023-02-24,북부권역,16:00,주의보,PM25
31,200,충남,2023-03-11,75,3:00,2023-03-11,2023-03-11,북부권역,12:00,주의보,PM25
34,209,충남,2023-03-19,75,19:00,2023-03-20,2023-03-19,북부권역,18:00,주의보,PM25
28,219,충남,2023-03-22,77,1:00,2023-03-22,2023-03-22,북부권역,16:00,주의보,PM25
149,239,충남,2023-03-23,389,20:00,2023-03-24,2023-03-23,북부권역,4:00,경보,PM10
316,225,충남,2023-03-23,207,17:00,2023-03-23,2023-03-23,서부권역,20:00,주의보,PM10
99,245,충남,2023-03-23,211,21:00,2023-03-25,2023-03-23,동남부권역,1:00,주의보,PM10
389,232,충남,2023-03-23,277,18:00,2023-03-23,2023-03-23,북부권역,20:00,주의보,PM10
135,238,충남,2023-03-23,316,20:00,2023-03-24,2023-03-23,서부권역,3:00,경보,PM10
99,260,충남,2023-03-24,135,3:00,2023-03-24,2023-03-24,서부권역,19:00,주의보,PM10
99,261,충남,2023-03-24,149,4:00,2023-03-25,2023-03-24,북부권역,1:00,주의보,PM10
94,306,충남,2023-04-06,199,13:00,2023-04-07,2023-04-06,서부권역,3:00,주의보,PM10
157,307,충남,2023-04-06,136,14:00,2023-04-06,2023-04-06,동남부권역,16:00,주의보,PM25
160,301,충남,2023-04-06,132,12:00,2023-04-06,2023-04-06,서부권역,14:00,주의보,PM25
95,335,충남,2023-04-06,160,22:00,2023-04-07,2023-04-06,북부권역,7:00,주의보,PM10
71,308,충남,2023-04-06,160,14:00,2023-04-07,2023-04-06,서부권역,3:00,경보,PM25
71,321,충남,2023-04-06,157,16:00,2023-04-07,2023-04-06,동남부권역,9:00,경보,PM25
34,322,충남,2023-04-06,96,16:00,2023-04-07,2023-04-06,북부권역,13:00,주의보,PM25
97,313,충남,2023-04-06,170,15:00,2023-04-07,2023-04-06,동남부권역,9:00,주의보,PM10
34,344,충남,2023-04-07,71,3:00,2023-04-07,2023-04-07,서부권역,13:00,주의보,PM25
34,356,충남,2023-04-07,71,9:00,2023-04-07,2023-04-07,동남부권역,14:00,주의보,PM25
132,391,충남,2023-04-12,363,2:00,2023-04-13,2023-04-12,서부권역,19:00,경보,PM10
88,423,충남,2023-04-12,205,4:00,2023-04-13,2023-04-12,동남부권역,22:00,주의보,PM10
149,392,충남,2023-04-12,447,2:00,2023-04-14,2023-04-12,북부권역,0:00,경보,PM10
363,382,충남,2023-04-11,244,0:00,2023-04-12,2023-04-12,서부권역,2:00,주의보,PM10
447,381,충남,2023-04-11,273,0:00,2023-04-12,2023-04-12,북부권역,2:00,주의보,PM10
86,515,충남,2023-04-13,132,19:00,2023-04-13,2023-04-13,서부권역,21:00,주의보,PM10
84,523,충남,2023-04-13,149,0:00,2023-04-14,2023-04-14,북부권역,13:00,주의보,PM10
93,535,충남,2023-04-16,173,13:00,2023-04-16,2023-04-16,동남부권역,18:00,주의보,PM10
98,534,충남,2023-04-16,157,13:00,2023-04-17,2023-04-16,서부권역,1:00,주의보,PM10
98,546,충남,2023-04-16,157,14:00,2023-04-17,2023-04-16,북부권역,4:00,주의보,PM10
95,644,충남,2023-04-22,204,4:00,2023-04-22,2023-04-22,서부권역,18:00,주의보,PM10
140,648,충남,2023-04-22,322,6:00,2023-04-22,2023-04-22,북부권역,16:00,경보,PM10
89,666,충남,2023-04-22,140,16:00,2023-04-22,2023-04-22,북부권역,20:00,주의보,PM10
149,643,충남,2023-04-22,316,4:00,2023-04-22,2023-04-22,동남부권역,15:00,경보,PM10
316,638,충남,2023-04-22,247,2:00,2023-04-22,2023-04-22,동남부권역,4:00,주의보,PM10
322,642,충남,2023-04-22,252,3:00,2023-04-22,2023-04-22,북부권역,6:00,주의보,PM10
92,664,충남,2023-04-22,149,15:00,2023-04-23,2023-04-22,동남부권역,17:00,주의보,PM10
99,693,충남,2023-04-23,185,10:00,2023-04-23,2023-04-23,북부권역,18:00,주의보,PM10
90,722,충남,2023-05-22,183,11:00,2023-05-23,2023-05-22,북부권역,4:00,주의보,PM10
94,712,충남,2023-05-22,167,9:00,2023-05-23,2023-05-22,서부권역,14:00,주의보,PM10
93,751,충남,2023-05-22,169,16:00,2023-05-23,2023-05-22,동남부권역,2:00,주의보,PM10
79,787,충남,2023-11-23,163,12:00,2023-11-23,2023-11-23,서부권역,19:00,주의보,PM10
30,780,충남,2023-11-23,85,10:00,2023-11-23,2023-11-23,북부권역,20:00,주의보,PM25
95,786,충남,2023-11-23,170,12:00,2023-11-23,2023-11-23,북부권역,20:00,주의보,PM10
33,778,충남,2023-11-23,85,9:00,2023-11-23,2023-11-23,서부권역,18:00,주의보,PM25
28,790,충남,2023-12-06,95,18:00,2023-12-06,2023-12-06,서부권역,23:00,주의보,PM25
21,794,충남,2023-12-06,91,19:00,2023-12-07,2023-12-06,북부권역,1:00,주의보,PM25
99,806,충남,2023-12-06,150,21:00,2023-12-06,2023-12-06,북부권역,23:00,주의보,PM10
22,800,충남,2023-12-06,114,20:00,2023-12-07,2023-12-06,동남부권역,1:00,주의보,PM25
33,17,충북,2023-01-05,82,21:00,2023-01-09,2023-01-05,북부권역,6:00,주의보,PM25
159,18,충북,2023-01-05,82,21:00,2023-01-07,2023-01-05,남부권역,10:00,주의보,PM25
164,27,충북,2023-01-06,77,9:00,2023-01-07,2023-01-06,중부권역,8:00,주의보,PM25
96,76,충북,2023-01-07,218,7:00,2023-01-07,2023-01-07,남부권역,14:00,주의보,PM10
30,107,충북,2023-01-07,64,13:00,2023-01-07,2023-01-07,남부권역,17:00,주의보,PM25
32,112,충북,2023-01-07,69,14:00,2023-01-08,2023-01-07,중부권역,15:00,주의보,PM25
64,91,충북,2023-01-07,159,10:00,2023-01-07,2023-01-07,남부권역,13:00,경보,PM25
99,75,충북,2023-01-07,199,7:00,2023-01-07,2023-01-07,중부권역,18:00,주의보,PM10
69,79,충북,2023-01-07,164,8:00,2023-01-07,2023-01-07,중부권역,14:00,경보,PM25
86,141,충북,2023-01-20,170,8:00,2023-01-20,2023-01-20,북부권역,12:00,주의보,PM10
63,144,충북,2023-01-20,159,9:00,2023-01-20,2023-01-20,남부권역,13:00,주의보,PM10
68,143,충북,2023-01-20,151,9:00,2023-01-20,2023-01-20,중부권역,12:00,주의보,PM10
28,152,충북,2023-02-06,78,13:00,2023-02-09,2023-02-06,북부권역,15:00,주의보,PM25
34,161,충북,2023-02-07,77,22:00,2023-02-09,2023-02-07,중부권역,14:00,주의보,PM25
34,165,충북,2023-02-08,79,7:00,2023-02-08,2023-02-08,남부권역,19:00,주의보,PM25
97,249,충북,2023-03-23,241,22:00,2023-03-25,2023-03-23,중부권역,4:00,주의보,PM10
86,265,충북,2023-03-24,157,6:00,2023-03-24,2023-03-24,남부권역,15:00,주의보,PM10
94,289,충북,2023-03-28,163,19:00,2023-03-29,2023-03-28,남부권역,3:00,주의보,PM10
30,337,충북,2023-04-06,87,23:00,2023-04-07,2023-04-06,중부권역,15:00,주의보,PM25
30,346,충북,2023-04-07,106,4:00,2023-04-07,2023-04-07,북부권역,16:00,주의보,PM25
86,347,충북,2023-04-07,161,6:00,2023-04-07,2023-04-07,북부권역,14:00,주의보,PM10
31,340,충북,2023-04-06,88,0:00,2023-04-07,2023-04-07,남부권역,12:00,주의보,PM25
146,416,충북,2023-04-12,406,4:00,2023-04-13,2023-04-12,남부권역,4:00,경보,PM10
425,386,충북,2023-04-12,292,1:00,2023-04-12,2023-04-12,중부권역,3:00,주의보,PM10
406,398,충북,2023-04-12,314,3:00,2023-04-12,2023-04-12,남부권역,4:00,주의보,PM10
145,415,충북,2023-04-12,352,4:00,2023-04-14,2023-04-12,북부권역,2:00,경보,PM10
146,397,충북,2023-04-12,425,3:00,2023-04-14,2023-04-12,중부권역,1:00,경보,PM10
352,384,충북,2023-04-12,227,1:00,2023-04-12,2023-04-12,북부권역,4:00,주의보,PM10
95,498,충북,2023-04-13,146,4:00,2023-04-14,2023-04-13,남부권역,5:00,주의보,PM10
90,527,충북,2023-04-14,145,2:00,2023-04-14,2023-04-14,북부권역,13:00,주의보,PM10
97,525,충북,2023-04-14,146,1:00,2023-04-14,2023-04-14,중부권역,13:00,주의보,PM10
99,540,충북,2023-04-16,150,14:00,2023-04-16,2023-04-16,북부권역,17:00,주의보,PM10
96,541,충북,2023-04-16,151,14:00,2023-04-16,2023-04-16,남부권역,19:00,주의보,PM10
359,613,충북,2023-04-21,222,22:00,2023-04-22,2023-04-21,남부권역,1:00,주의보,PM10
81,612,충북,2023-04-21,222,22:00,2023-04-23,2023-04-21,북부권역,14:00,주의보,PM10
83,663,충북,2023-04-22,148,15:00,2023-04-23,2023-04-22,중부권역,16:00,주의보,PM10
127,629,충북,2023-04-22,359,1:00,2023-04-23,2023-04-22,남부권역,12:00,경보,PM10
148,634,충북,2023-04-22,341,2:00,2023-04-22,2023-04-22,중부권역,15:00,경보,PM10
341,627,충북,2023-04-21,249,0:00,2023-04-22,2023-04-22,중부권역,2:00,주의보,PM10
91,697,충북,2023-04-23,127,12:00,2023-04-23,2023-04-23,남부권역,15:00,주의보,PM10
97,706,충북,2023-05-21,150,20:00,2023-05-22,2023-05-21,북부권역,3:00,주의보,PM10
82,746,충북,2023-05-22,221,16:00,2023-05-23,2023-05-22,남부권역,1:00,주의보,PM10
91,754,충북,2023-05-22,218,17:00,2023-05-23,2023-05-22,북부권역,1:00,주의보,PM10
59,740,충북,2023-05-22,156,14:00,2023-05-23,2023-05-22,중부권역,0:00,주의보,PM10
20,818,충북,2023-12-06,107,23:00,2023-12-07,2023-12-06,북부권역,3:00,주의보,PM25
21,815,충북,2023-12-06,117,22:00,2023-12-07,2023-12-06,중부권역,2:00,주의보,PM25
33,816,충북,2023-12-06,128,22:00,2023-12-07,2023-12-06,남부권역,2:00,주의보,PM25
